"Код дилера";"Сервисный код дилера";"";"";"Код SAP площадки";"Контрагент";"";"";"Модель";"Код модели";"Годпроизводства";"Рабочий объем";"Тип двигателя";"Стоимость работ";"";"";"";"";"";"Стоимость запчастей";"";"";"";"";"";"Стоимость запчастей PL-2";"";"";"Итого - ремонт";"";"";"";"";"";"Итого - PL-2 ремонт";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"i30";"Gde";"2012-2017";"1.4";"Бензиновый";"3900";"5200";"3900";"6300";"3900";"5200";"12100";"16400";"12100";"19500";"12100";"16400";"19000";"11600";"15900";"16000";"21600";"16000";"25800";"16000";"21600";"25300";"15500";"21100"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"i30";"Gde";"2012-2017";"1.6";"Бензиновый";"3900";"5200";"3900";"6300";"3900";"5200";"12100";"16400";"12100";"19500";"12100";"16400";"19000";"11600";"15900";"16000";"21600";"16000";"25800";"16000";"21600";"25300";"15500";"21100"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"i30";"PDe";"2017-";"1.4";"Бензиновый";"3900";"5200";"3900";"6300";"3900";"5200";"12100";"16400";"12100";"19500";"12100";"16400";"19000";"11600";"15900";"16000";"21600";"16000";"25800";"16000";"21600";"25300";"15500";"21100"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"i30";"PDe";"2017-";"1.6";"Бензиновый";"3900";"5200";"3900";"6300";"3900";"5200";"12100";"16400";"12100";"19500";"12100";"16400";"19000";"11600";"15900";"16000";"21600";"16000";"25800";"16000";"21600";"25300";"15500";"21100"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"i30n";"PDeN";"2018-";"2.0";"Бензиновый";"3900";"5200";"3900";"6500";"3900";"5200";"15500";"16500";"15500";"20100";"15500";"16500";"19600";"15000";"16000";"19400";"21700";"19400";"26600";"19400";"21700";"26100";"18900";"21200"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";"3500";"5600";"3500";"5800";"3500";"5600";"12300";"16500";"12300";"22200";"12300";"16500";"21700";"11700";"16000";"15800";"22100";"15800";"28000";"15800";"22100";"27500";"15200";"21600"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";"3500";"4700";"3500";"5800";"3500";"4900";"12800";"17000";"12800";"20700";"12800";"17000";"20200";"12300";"16500";"16300";"21700";"16300";"26500";"16300";"21900";"26000";"15800";"21400"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";"3500";"4700";"3500";"5600";"3500";"4700";"8700";"12900";"8700";"19500";"8700";"12900";"19000";"8200";"12400";"12200";"17600";"12200";"25100";"12200";"17600";"24600";"11700";"17100"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";"3500";"4700";"3500";"5600";"3500";"4700";"9200";"10200";"9200";"15800";"9200";"10200";"15300";"8700";"9700";"12700";"14900";"12700";"21400";"12700";"14900";"20900";"12200";"14400"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Elantra";"CN7";"2020-";"1.6";"Бензиновый";"3500";"4700";"3500";"6000";"3500";"4700";"12900";"17500";"12900";"21900";"12900";"17500";"21400";"12400";"17000";"16400";"22200";"16400";"27900";"16400";"22200";"27400";"15900";"21700"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Elantra";"CN7";"2020-";"2.0";"Бензиновый";"3500";"4700";"3500";"5600";"3500";"3500";"9300";"11300";"9300";"15700";"9300";"11300";"15200";"8800";"10800";"12800";"16000";"12800";"21300";"12800";"14800";"20800";"12300";"14300"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";"3900";"5000";"3900";"6200";"3900";"5000";"11500";"12500";"11500";"22500";"11500";"12500";"22000";"11000";"12000";"15400";"17500";"15400";"28700";"15400";"17500";"28200";"14900";"17000"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";"3300";"4300";"3300";"5200";"3300";"4300";"14800";"15800";"14800";"24700";"14800";"15800";"24200";"14300";"15300";"18100";"20100";"18100";"29900";"18100";"20100";"29400";"17600";"19600"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Sonata";"DN8";"2020-";"2.0";"Бензиновый";"3900";"5200";"3900";"6300";"3900";"5200";"14000";"15000";"14000";"25500";"14000";"15000";"24500";"13000";"14000";"17900";"20200";"17900";"31800";"17900";"20200";"30800";"16900";"19200"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Sonata";"DN8";"2020-";"2.5";"Бензиновый";"3900";"5200";"3900";"6300";"3900";"5200";"20400";"21500";"20400";"39700";"20400";"21500";"38800";"19100";"21000";"24300";"26700";"24300";"46000";"24300";"26700";"45100";"23000";"26200"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"i40";"VF";"2011-2017";"1.6";"Бензиновый";"3900";"5200";"3900";"6300";"3900";"5200";"14200";"15200";"14200";"21400";"14200";"15200";"20900";"13700";"14700";"18100";"20400";"18100";"27700";"18100";"20400";"27200";"17600";"19900"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"i40";"VF";"2011-2017";"2.0";"Бензиновый";"3900";"5200";"3900";"6300";"3900";"5200";"14200";"15200";"14200";"22600";"14200";"15200";"22100";"13700";"14700";"18100";"20400";"18100";"28900";"18100";"20400";"28400";"17600";"19900"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"i40";"VF";"2011-2017";"1.7";"Дизельный";"3900";"6500";"3900";"6500";"3900";"6500";"15800";"21900";"15800";"21900";"15800";"21900";"21400";"15300";"21400";"19700";"28400";"19700";"28400";"19700";"28400";"27900";"19200";"27900"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";"4200";"5600";"4200";"6500";"4200";"5600";"11000";"15500";"11000";"16500";"11000";"15500";"16000";"10500";"15000";"15200";"21100";"15200";"23000";"15200";"21100";"22500";"14700";"20600"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";"4200";"5600";"4200";"5800";"4200";"5600";"11500";"12500";"11500";"16200";"11500";"12500";"15700";"11000";"12000";"15700";"18100";"15700";"22000";"15700";"18100";"21500";"15200";"17600"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Creta";"SU2r";"2021-";"1.6";"Бензиновый";"4200";"5600";"4200";"5800";"4200";"5600";"10900";"15000";"10900";"19400";"10900";"15000";"19400";"10900";"15000";"15100";"20600";"15100";"25200";"15100";"20600";"25200";"15100";"20600"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Creta";"SU2r";"2021-";"2.0";"Бензиновый";"4200";"5600";"4200";"5800";"4200";"5600";"13000";"14000";"13000";"18300";"13000";"14000";"18300";"13000";"14000";"17200";"19600";"17200";"24100";"17200";"19600";"24100";"17200";"19600"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";"4700";"6300";"4700";"7300";"4700";"14300";"12700";"14300";"12700";"19000";"12700";"14300";"18500";"12200";"13800";"17400";"20600";"17400";"26300";"17400";"28600";"25800";"16900";"28100"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";"4700";"6300";"4700";"7300";"4700";"6300";"13200";"15000";"13200";"18000";"13200";"15000";"17500";"12700";"14500";"17900";"21300";"17900";"25300";"17900";"21300";"24800";"17400";"20800"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";"4700";"7300";"4700";"7300";"4700";"7300";"19400";"27000";"19400";"27000";"19400";"27000";"26500";"18900";"16500";"24100";"34300";"24100";"34300";"24100";"34300";"33800";"23600";"23800"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";"4700";"6300";"4700";"7300";"4700";"6300";"14000";"15500";"14000";"28900";"14000";"15500";"28400";"13500";"15000";"18700";"21800";"18700";"36200";"18700";"21800";"35700";"18200";"21300"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Tucson";"NX4";"2021-";"2.0";"Бензиновый";"4700";"6300";"4700";"7300";"4700";"6300";"14800";"21000";"14800";"21000";"14800";"21000";"21000";"14800";"21000";"19500";"27300";"19500";"28300";"19500";"27300";"28300";"19500";"27300"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Tucson";"NX4";"2021-";"2.0";"Дизельный";"4700";"7300";"4700";"7300";"4700";"7300";"19400";"27000";"19400";"27000";"19400";"27000";"27000";"19400";"27000";"24100";"34300";"24100";"34300";"24100";"34300";"34300";"24100";"34300"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";"4700";"6300";"4700";"7300";"4700";"6300";"17800";"18800";"17800";"23300";"17800";"18800";"23300";"17800";"18800";"22500";"25100";"22500";"30600";"22500";"25100";"30600";"22500";"25100"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";"4700";"6300";"4700";"7300";"4700";"6300";"13200";"18900";"13200";"23900";"13200";"18900";"23400";"12700";"18400";"17900";"25200";"17900";"31200";"17900";"25200";"30700";"17400";"24700"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";"5250";"6800";"5250";"6800";"5250";"6800";"17950";"23990";"17950";"23990";"17950";"23990";"23490";"17450";"23490";"23200";"30790";"23200";"30790";"23200";"30790";"30290";"22700";"30290"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";"5250";"6800";"5250";"7850";"5250";"6800";"14100";"15650";"14100";"18700";"14100";"15650";"18200";"13700";"15150";"19350";"22450";"19350";"26550";"19350";"22450";"26050";"18950";"21950"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";"5250";"7850";"5250";"7850";"5250";"7850";"17050";"25700";"17050";"25700";"17050";"25700";"25300";"16600";"25300";"22300";"33550";"22300";"33550";"22300";"33550";"33150";"21850";"33150"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";"5250";"6800";"5250";"7850";"5250";"6800";"12551";"14150";"12551";"17850";"12551";"14150";"17850";"12551";"14150";"17801";"20950";"17801";"25700";"17801";"20950";"25700";"17801";"20950"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";"5250";"7850";"5250";"7850";"5250";"7850";"16050";"24600";"16050";"24600";"16050";"24600";"24600";"16050";"24600";"21300";"32450";"21300";"32450";"21300";"32450";"32450";"21300";"32450"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";"5250";"7850";"5250";"7850";"5250";"7850";"10900";"12550";"10900";"15550";"10900";"12550";"15550";"10900";"12550";"16150";"20400";"16150";"23400";"16150";"20400";"23400";"16150";"20400"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"TM";"2020-";"2.2";"Дизельный";"5250";"7850";"5250";"7850";"5250";"7850";"14850";"24100";"14850";"24100";"14850";"24100";"24100";"14850";"24100";"20100";"31950";"20100";"31950";"20100";"31950";"31950";"20100";"31950"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";"5250";"6800";"5250";"7850";"5250";"6800";"14550";"16350";"14550";"20750";"14550";"16350";"20750";"14550";"16350";"19800";"23150";"19800";"28600";"19800";"23150";"28600";"19800";"23150"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";"5250";"6800";"5250";"7850";"5250";"6800";"14850";"16350";"14850";"20750";"14850";"16350";"20750";"14850";"16350";"20100";"23150";"20100";"28600";"20100";"23150";"28600";"20100";"23150"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";"5250";"6800";"5250";"7850";"5250";"6800";"16350";"17850";"16350";"29250";"16350";"17850";"28750";"15900";"17350";"21600";"24650";"21600";"37100";"21600";"24650";"36600";"21150";"24150"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";"5250";"6800";"5250";"7850";"5250";"6800";"16350";"17850";"16350";"29250";"16350";"17850";"28750";"15900";"17350";"21600";"24650";"21600";"37100";"21600";"24650";"36600";"21150";"24150"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";"5250";"7850";"5250";"7850";"5250";"7850";"17500";"23350";"17500";"23350";"17500";"23350";"22850";"17000";"22850";"22750";"31200";"22750";"31200";"22750";"31200";"30700";"22250";"30700"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Palisade";"LX2";"2020-";"2.2";"Дизельный";"4450";"6900";"4450";"6900";"4450";"6900";"18900";"26800";"18900";"26800";"18900";"26800";"26800";"18900";"26800";"23350";"33700";"23350";"33700";"23350";"33700";"33700";"23350";"33700"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Palisade";"LX2";"2020-";"3.5";"Бензиновый";"4450";"5950";"4450";"7450";"4450";"5950";"16950";"26890";"16950";"30500";"16950";"26890";"30500";"16950";"26890";"21400";"32840";"21400";"37950";"21400";"32840";"37950";"21400";"32840"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"H1";"TQ";"2007-";"2.4";"Бензиновый";"4670";"7270";"4670";"7270";"4670";"7270";"13950";"20900";"13950";"24850";"13950";"20900";"24500";"13450";"20500";"18620";"28170";"18620";"32120";"18620";"28170";"31770";"18120";"27770"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"H1";"TQ";"2007-";"2.5";"Дизельный";"4670";"7270";"4670";"7270";"4670";"7270";"20470";"24890";"20470";"24890";"20470";"24890";"24500";"19950";"24500";"25140";"32160";"25140";"32160";"25140";"32160";"31770";"24620";"31770"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Staria";"US4";"2021-";"3.5";"Бензиновый";"5250";"6800";"5250";"7850";"5250";"6800";"16150";"17700";"16150";"22200";"16150";"17700";"22200";"16150";"17700";"21400";"24500";"21400";"30050";"21400";"24500";"30050";"21400";"24500"
"RC160";"00182";"";"";"C40AF00182";"Хендэ Центр Краснодар";"";"";"Staria";"US4";"2021-";"2.2";"Дизельный";"4980";"7450";"4980";"7450";"4980";"7450";"19250";"49400";"19250";"49400";"19250";"49400";"49400";"19250";"49400";"24230";"56850";"24230";"56850";"24230";"56850";"56850";"24230";"56850"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";"3390";"4390";"3390";"5390";"3390";"4390";"7685";"8435";"7685";"21080";"7685";"8435";"16775";"5200";"5775";"11075";"12825";"11075";"26470";"11075";"12825";"22165";"8590";"10165"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";"3390";"4390";"3390";"5390";"3390";"4390";"7725";"11060";"7725";"14520";"7725";"11060";"10440";"5390";"7580";"11115";"15450";"11115";"19910";"11115";"15450";"15830";"8780";"11970"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";"3390";"4390";"3390";"5390";"3390";"4390";"7685";"8435";"7685";"21080";"7685";"8435";"16775";"5200";"5775";"11075";"12825";"11075";"26470";"11075";"12825";"22165";"8590";"10165"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";"3390";"4390";"3390";"5390";"3390";"4390";"7725";"11060";"7725";"14520";"7725";"11060";"10440";"5390";"7580";"11115";"15450";"11115";"19910";"11115";"15450";"15830";"8780";"11970"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";"3390";"4390";"3390";"5390";"3390";"4390";"6995";"10255";"6995";"12645";"6995";"10255";"12000";"5200";"5775";"10385";"14645";"10385";"18035";"10385";"14645";"17390";"8590";"10165"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";"3390";"4390";"3390";"5390";"3390";"4390";"6995";"10255";"6995";"12645";"6995";"10255";"12000";"5200";"5775";"10385";"14645";"10385";"18035";"10385";"14645";"17390";"8590";"10165"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"i30";"Gde";"2012-2017";"1.4";"Бензиновый";"2690";"3440";"2690";"4040";"2690";"3440";"10485";"13995";"10485";"16505";"10485";"13995";"10370";"6845";"9035";"13175";"17435";"13175";"20545";"13175";"17435";"14410";"9535";"12475"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"i30";"Gde";"2012-2017";"1.6";"Бензиновый";"2690";"3440";"2690";"4040";"2690";"3440";"10485";"13995";"10485";"16505";"10485";"13995";"10370";"6845";"9035";"13175";"17435";"13175";"20545";"13175";"17435";"14410";"9535";"12475"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"i30";"PDe";"2017-";"1.4";"Бензиновый";"2690";"3440";"2690";"4040";"2690";"3440";"10485";"13995";"10485";"16505";"10485";"13995";"10370";"6845";"9035";"13175";"17435";"13175";"20545";"13175";"17435";"14410";"9535";"12475"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"i30";"PDe";"2017-";"1.6";"Бензиновый";"2690";"3440";"2690";"4040";"2690";"3440";"10485";"13995";"10485";"16505";"10485";"13995";"10370";"6845";"9035";"13175";"17435";"13175";"20545";"13175";"17435";"14410";"9535";"12475"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"i30n";"PDeN";"2018-";"2.0";"Бензиновый";"2690";"3440";"2690";"4040";"2690";"3440";"10485";"13995";"10485";"16505";"10485";"13995";"10370";"6845";"9035";"13175";"17435";"13175";"20545";"13175";"17435";"14410";"9535";"12475"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";"2690";"3440";"2690";"4040";"2690";"3440";"7280";"9795";"7280";"11975";"7280";"9795";"11290";"7250";"9440";"9970";"13235";"9970";"16015";"9970";"13235";"15330";"9940";"12880"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";"2690";"3440";"2690";"4040";"2690";"3440";"7280";"9795";"7280";"11975";"7280";"9795";"11290";"7250";"9440";"9970";"13235";"9970";"16015";"9970";"13235";"15330";"9940";"12880"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"10145";"13655";"10145";"18685";"10145";"13655";"13460";"6895";"9085";"13535";"18045";"13535";"23875";"13535";"18045";"18650";"10285";"13475"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"10145";"10895";"10145";"15925";"10145";"10895";"11845";"6895";"7470";"13535";"15285";"13535";"21115";"13535";"15285";"17035";"10285";"11860"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Elantra";"CN7";"2020-";"1.6";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"10290";"13800";"10290";"17235";"10290";"13800";"13040";"7865";"10055";"13680";"18190";"13680";"22425";"13680";"18190";"18230";"11255";"14445"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Elantra";"CN7";"2020-";"2.0";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"12092";"12845";"12092";"16280";"12092";"12845";"11425";"7865";"8440";"15482";"17235";"15482";"21470";"15482";"17235";"16615";"11255";"12830"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"11550";"12300";"11550";"17025";"11550";"12300";"13485";"8805";"9380";"14940";"16690";"14940";"22215";"14940";"16690";"18675";"12195";"13770"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"11550";"12300";"11550";"17025";"11550";"12300";"13485";"8805";"9380";"14940";"16690";"14940";"22215";"14940";"16690";"18675";"12195";"13770"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Sonata";"DN8";"2020-";"2.0";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"11040";"12030";"11040";"15225";"11040";"12030";"12050";"8490";"9065";"14430";"16420";"14430";"20415";"14430";"16420";"17240";"11880";"13455"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Sonata";"DN8";"2020-";"2.5";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"15510";"16260";"15510";"19695";"15510";"16260";"15385";"11825";"12400";"18900";"20650";"18900";"24885";"18900";"20650";"20575";"15215";"16790"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"i40";"VF";"2011-2017";"1.6";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"6855";"7430";"6855";"9520";"7430";"6356";"7785";"5605";"6180";"10245";"11820";"10245";"14710";"10820";"10746";"12975";"8995";"10570"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"i40";"VF";"2011-2017";"2.0";"Бензиновый";"3390";"4390";"3390";"5190";"3390";"4390";"10160";"10910";"10160";"13675";"10160";"10910";"9115";"6690";"7265";"13550";"15300";"13550";"18865";"13550";"15300";"14305";"10080";"11655"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"i40";"VF";"2011-2017";"1.7";"Дизельный";"3390";"4390";"3390";"4390";"3390";"4390";"8071";"11276";"8071";"11276";"8071";"11276";"10835";"8071";"10835";"11461";"15666";"11461";"15666";"11461";"15666";"15225";"11461";"15225"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";"3990";"5190";"3990";"5990";"3990";"5190";"8615";"12125";"8615";"14950";"8615";"12125";"10530";"5885";"8075";"12605";"17315";"12605";"20940";"12605";"17315";"16520";"9875";"13265"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";"3990";"5190";"3990";"5990";"3990";"5190";"9055";"9805";"9055";"12630";"9055";"9805";"8915";"5885";"6460";"13045";"14995";"13045";"18620";"13045";"14995";"14905";"9875";"11650"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Creta";"SU2r";"2021-";"1.6";"Бензиновый";"3990";"5190";"3990";"5990";"3990";"5190";"8490";"12000";"8490";"15290";"8490";"12000";"12350";"6515";"9490";"12480";"17190";"12480";"21280";"12480";"17190";"18340";"10505";"14680"
"RC294";"00986";"";"";"C40AF00986";"Автоком-Дон";"";"";"Creta";"SU2r";"2021-";"2.0";"Бензиновый";"3990";"5190";"3990";"5990";"3990";"5190";"10755";"11505";"10755";"14795";"10755";"11505";"11745";"8310";"8885";"14745";"16695";"14745";"20785";"14745";"16695";"17735";"12300";"14075"
